Cuda is available!
Step [10/100000], d_real_loss: 0.2485, d_mnist_loss: 0.1324, d_svhn_loss: 0.1161, d_fake_loss: 0.1903, g_loss: 1.2494 
Step [86500/100000], d_real_loss: 0.0359, d_mnist_loss: 0.0025, d_svhn_loss: 0.0333, d_fake_loss: 0.0081, g_loss: 1.1135 
Step [86510/100000], d_real_loss: 0.0131, d_mnist_loss: 0.0012, d_svhn_loss: 0.0119, d_fake_loss: 0.0323, g_loss: 1.1099 
Step [86520/100000], d_real_loss: 0.0866, d_mnist_loss: 0.0008, d_svhn_loss: 0.0858, d_fake_loss: 0.0155, g_loss: 1.0940 
Step [86530/100000], d_real_loss: 0.0153, d_mnist_loss: 0.0013, d_svhn_loss: 0.0140, d_fake_loss: 0.0102, g_loss: 1.0972 
Step [86540/100000], d_real_loss: 0.0217, d_mnist_loss: 0.0014, d_svhn_loss: 0.0203, d_fake_loss: 0.0111, g_loss: 1.1270 
Step [86550/100000], d_real_loss: 0.0160, d_mnist_loss: 0.0035, d_svhn_loss: 0.0126, d_fake_loss: 0.0137, g_loss: 1.0894 
Step [86560/100000], d_real_loss: 0.1222, d_mnist_loss: 0.0004, d_svhn_loss: 0.1218, d_fake_loss: 0.0365, g_loss: 1.1021 
Step [86570/100000], d_real_loss: 0.0538, d_mnist_loss: 0.0004, d_svhn_loss: 0.0534, d_fake_loss: 0.0209, g_loss: 1.0860 
Step [86580/100000], d_real_loss: 0.0127, d_mnist_loss: 0.0003, d_svhn_loss: 0.0123, d_fake_loss: 0.0205, g_loss: 1.1481 
Step [86590/100000], d_real_loss: 0.0219, d_mnist_loss: 0.0024, d_svhn_loss: 0.0196, d_fake_loss: 0.0561, g_loss: 1.0661 
Step [86600/100000], d_real_loss: 0.0278, d_mnist_loss: 0.0096, d_svhn_loss: 0.0182, d_fake_loss: 0.1094, g_loss: 1.1158 
Step [86610/100000], d_real_loss: 0.0273, d_mnist_loss: 0.0067, d_svhn_loss: 0.0206, d_fake_loss: 0.0317, g_loss: 1.1612 
Step [86620/100000], d_real_loss: 0.1391, d_mnist_loss: 0.0098, d_svhn_loss: 0.1293, d_fake_loss: 0.0313, g_loss: 1.0724 
Step [86630/100000], d_real_loss: 0.0368, d_mnist_loss: 0.0020, d_svhn_loss: 0.0348, d_fake_loss: 0.0188, g_loss: 1.0663 
Step [86640/100000], d_real_loss: 0.0251, d_mnist_loss: 0.0100, d_svhn_loss: 0.0152, d_fake_loss: 0.0139, g_loss: 1.1924 
Step [86650/100000], d_real_loss: 0.0157, d_mnist_loss: 0.0018, d_svhn_loss: 0.0139, d_fake_loss: 0.0203, g_loss: 1.1142 
Step [86660/100000], d_real_loss: 0.0206, d_mnist_loss: 0.0010, d_svhn_loss: 0.0197, d_fake_loss: 0.0185, g_loss: 1.1235 
Step [86670/100000], d_real_loss: 0.0135, d_mnist_loss: 0.0003, d_svhn_loss: 0.0131, d_fake_loss: 0.0336, g_loss: 1.1119 
Step [86680/100000], d_real_loss: 0.0126, d_mnist_loss: 0.0005, d_svhn_loss: 0.0122, d_fake_loss: 0.0180, g_loss: 1.0844 
Step [86690/100000], d_real_loss: 0.0176, d_mnist_loss: 0.0022, d_svhn_loss: 0.0155, d_fake_loss: 0.0166, g_loss: 1.0692 
Step [86700/100000], d_real_loss: 0.0207, d_mnist_loss: 0.0011, d_svhn_loss: 0.0196, d_fake_loss: 0.0222, g_loss: 1.1369 
Step [86710/100000], d_real_loss: 0.1661, d_mnist_loss: 0.0003, d_svhn_loss: 0.1658, d_fake_loss: 0.0454, g_loss: 1.1017 
Step [86720/100000], d_real_loss: 0.0208, d_mnist_loss: 0.0014, d_svhn_loss: 0.0194, d_fake_loss: 0.0185, g_loss: 1.0878 
Step [86730/100000], d_real_loss: 0.0327, d_mnist_loss: 0.0004, d_svhn_loss: 0.0323, d_fake_loss: 0.0226, g_loss: 1.1245 
Step [86740/100000], d_real_loss: 0.0298, d_mnist_loss: 0.0038, d_svhn_loss: 0.0260, d_fake_loss: 0.0219, g_loss: 1.0735 
Step [86750/100000], d_real_loss: 0.0173, d_mnist_loss: 0.0030, d_svhn_loss: 0.0143, d_fake_loss: 0.0259, g_loss: 1.1122 
Step [86760/100000], d_real_loss: 0.0210, d_mnist_loss: 0.0007, d_svhn_loss: 0.0203, d_fake_loss: 0.0291, g_loss: 1.1054 
Step [86770/100000], d_real_loss: 0.0167, d_mnist_loss: 0.0053, d_svhn_loss: 0.0114, d_fake_loss: 0.0178, g_loss: 1.0884 
Step [86780/100000], d_real_loss: 0.0687, d_mnist_loss: 0.0003, d_svhn_loss: 0.0684, d_fake_loss: 0.0452, g_loss: 1.0799 
Step [86790/100000], d_real_loss: 0.0361, d_mnist_loss: 0.0010, d_svhn_loss: 0.0351, d_fake_loss: 0.0185, g_loss: 1.0949 
Step [86800/100000], d_real_loss: 0.0201, d_mnist_loss: 0.0037, d_svhn_loss: 0.0164, d_fake_loss: 0.0159, g_loss: 1.1236 
Step [86810/100000], d_real_loss: 0.0138, d_mnist_loss: 0.0005, d_svhn_loss: 0.0133, d_fake_loss: 0.0206, g_loss: 1.0672 
Step [86820/100000], d_real_loss: 0.0217, d_mnist_loss: 0.0028, d_svhn_loss: 0.0188, d_fake_loss: 0.0179, g_loss: 1.0863 
Step [86830/100000], d_real_loss: 0.0359, d_mnist_loss: 0.0008, d_svhn_loss: 0.0351, d_fake_loss: 0.0200, g_loss: 1.0934 
Step [86840/100000], d_real_loss: 0.0393, d_mnist_loss: 0.0013, d_svhn_loss: 0.0379, d_fake_loss: 0.0216, g_loss: 1.0942 
Step [86850/100000], d_real_loss: 0.0215, d_mnist_loss: 0.0008, d_svhn_loss: 0.0207, d_fake_loss: 0.0205, g_loss: 1.1032 
Step [86860/100000], d_real_loss: 0.0604, d_mnist_loss: 0.0296, d_svhn_loss: 0.0308, d_fake_loss: 0.0507, g_loss: 1.0977 
Step [86870/100000], d_real_loss: 0.0440, d_mnist_loss: 0.0012, d_svhn_loss: 0.0428, d_fake_loss: 0.0266, g_loss: 1.0847 
Step [86880/100000], d_real_loss: 0.0152, d_mnist_loss: 0.0004, d_svhn_loss: 0.0148, d_fake_loss: 0.0243, g_loss: 1.0940 
Step [86890/100000], d_real_loss: 0.0273, d_mnist_loss: 0.0006, d_svhn_loss: 0.0267, d_fake_loss: 0.0209, g_loss: 1.0823 
Step [86900/100000], d_real_loss: 0.0400, d_mnist_loss: 0.0019, d_svhn_loss: 0.0381, d_fake_loss: 0.0380, g_loss: 1.0683 
Step [86910/100000], d_real_loss: 0.0791, d_mnist_loss: 0.0006, d_svhn_loss: 0.0785, d_fake_loss: 0.0375, g_loss: 1.1730 
Step [86920/100000], d_real_loss: 0.0156, d_mnist_loss: 0.0018, d_svhn_loss: 0.0137, d_fake_loss: 0.0126, g_loss: 1.1016 
Step [86930/100000], d_real_loss: 0.0276, d_mnist_loss: 0.0031, d_svhn_loss: 0.0245, d_fake_loss: 0.1109, g_loss: 1.1114 
Step [86940/100000], d_real_loss: 0.0231, d_mnist_loss: 0.0034, d_svhn_loss: 0.0197, d_fake_loss: 0.0231, g_loss: 1.1660 
Step [86950/100000], d_real_loss: 0.0459, d_mnist_loss: 0.0036, d_svhn_loss: 0.0423, d_fake_loss: 0.0114, g_loss: 1.0700 
Step [86960/100000], d_real_loss: 0.0479, d_mnist_loss: 0.0002, d_svhn_loss: 0.0476, d_fake_loss: 0.1239, g_loss: 1.0120 
Step [86970/100000], d_real_loss: 0.0163, d_mnist_loss: 0.0039, d_svhn_loss: 0.0125, d_fake_loss: 0.0214, g_loss: 1.0360 
Step [86980/100000], d_real_loss: 0.0541, d_mnist_loss: 0.0007, d_svhn_loss: 0.0535, d_fake_loss: 0.0370, g_loss: 1.2180 
Step [86990/100000], d_real_loss: 0.0173, d_mnist_loss: 0.0005, d_svhn_loss: 0.0168, d_fake_loss: 0.0343, g_loss: 1.0527 
Step [87000/100000], d_real_loss: 0.0177, d_mnist_loss: 0.0031, d_svhn_loss: 0.0146, d_fake_loss: 0.0193, g_loss: 1.1923 
Step [87010/100000], d_real_loss: 0.0164, d_mnist_loss: 0.0012, d_svhn_loss: 0.0152, d_fake_loss: 0.0170, g_loss: 1.0899 
Step [87020/100000], d_real_loss: 0.0163, d_mnist_loss: 0.0005, d_svhn_loss: 0.0158, d_fake_loss: 0.0122, g_loss: 1.1077 
Step [87030/100000], d_real_loss: 0.0447, d_mnist_loss: 0.0012, d_svhn_loss: 0.0434, d_fake_loss: 0.0826, g_loss: 1.1891 
Step [87040/100000], d_real_loss: 0.0186, d_mnist_loss: 0.0032, d_svhn_loss: 0.0154, d_fake_loss: 0.0249, g_loss: 1.0614 
Step [87050/100000], d_real_loss: 0.0210, d_mnist_loss: 0.0011, d_svhn_loss: 0.0199, d_fake_loss: 0.0730, g_loss: 1.3250 
Step [87060/100000], d_real_loss: 0.1085, d_mnist_loss: 0.0014, d_svhn_loss: 0.1071, d_fake_loss: 0.0692, g_loss: 1.0356 
Step [87070/100000], d_real_loss: 0.0181, d_mnist_loss: 0.0003, d_svhn_loss: 0.0178, d_fake_loss: 0.0358, g_loss: 1.2015 
Step [87080/100000], d_real_loss: 0.0369, d_mnist_loss: 0.0003, d_svhn_loss: 0.0365, d_fake_loss: 0.0198, g_loss: 1.1120 
Step [87090/100000], d_real_loss: 0.0188, d_mnist_loss: 0.0014, d_svhn_loss: 0.0174, d_fake_loss: 0.0142, g_loss: 1.1051 
Step [87100/100000], d_real_loss: 0.0422, d_mnist_loss: 0.0012, d_svhn_loss: 0.0409, d_fake_loss: 0.0168, g_loss: 1.1119 
Step [87110/100000], d_real_loss: 0.0197, d_mnist_loss: 0.0004, d_svhn_loss: 0.0193, d_fake_loss: 0.0204, g_loss: 1.2506 
Step [87120/100000], d_real_loss: 0.0293, d_mnist_loss: 0.0045, d_svhn_loss: 0.0248, d_fake_loss: 0.0126, g_loss: 1.1265 
Step [87130/100000], d_real_loss: 0.0166, d_mnist_loss: 0.0003, d_svhn_loss: 0.0163, d_fake_loss: 0.0458, g_loss: 1.1143 
Step [87140/100000], d_real_loss: 0.0241, d_mnist_loss: 0.0004, d_svhn_loss: 0.0237, d_fake_loss: 0.0280, g_loss: 1.1235 
Step [87150/100000], d_real_loss: 0.0606, d_mnist_loss: 0.0009, d_svhn_loss: 0.0597, d_fake_loss: 0.0150, g_loss: 1.1325 
Step [87160/100000], d_real_loss: 0.0158, d_mnist_loss: 0.0014, d_svhn_loss: 0.0144, d_fake_loss: 0.0137, g_loss: 1.0380 
Step [87170/100000], d_real_loss: 0.0750, d_mnist_loss: 0.0359, d_svhn_loss: 0.0391, d_fake_loss: 0.0492, g_loss: 1.2517 
Step [87180/100000], d_real_loss: 0.0263, d_mnist_loss: 0.0008, d_svhn_loss: 0.0256, d_fake_loss: 0.0306, g_loss: 1.0731 
Step [87190/100000], d_real_loss: 0.0235, d_mnist_loss: 0.0016, d_svhn_loss: 0.0219, d_fake_loss: 0.0775, g_loss: 1.1254 
Step [87200/100000], d_real_loss: 0.0540, d_mnist_loss: 0.0008, d_svhn_loss: 0.0532, d_fake_loss: 0.0512, g_loss: 1.1320 
Step [87210/100000], d_real_loss: 0.0520, d_mnist_loss: 0.0012, d_svhn_loss: 0.0507, d_fake_loss: 0.0353, g_loss: 1.1255 
Step [87220/100000], d_real_loss: 0.0206, d_mnist_loss: 0.0037, d_svhn_loss: 0.0169, d_fake_loss: 0.0352, g_loss: 0.9604 
Step [87230/100000], d_real_loss: 0.0170, d_mnist_loss: 0.0008, d_svhn_loss: 0.0161, d_fake_loss: 0.0218, g_loss: 1.0728 
Step [87240/100000], d_real_loss: 0.0169, d_mnist_loss: 0.0005, d_svhn_loss: 0.0164, d_fake_loss: 0.0148, g_loss: 1.2074 
Step [87250/100000], d_real_loss: 0.0203, d_mnist_loss: 0.0016, d_svhn_loss: 0.0187, d_fake_loss: 0.0777, g_loss: 1.1914 
Step [87260/100000], d_real_loss: 0.0263, d_mnist_loss: 0.0006, d_svhn_loss: 0.0257, d_fake_loss: 0.0552, g_loss: 1.1487 
Step [87270/100000], d_real_loss: 0.0249, d_mnist_loss: 0.0030, d_svhn_loss: 0.0219, d_fake_loss: 0.0321, g_loss: 1.2415 
Step [87280/100000], d_real_loss: 0.0217, d_mnist_loss: 0.0010, d_svhn_loss: 0.0207, d_fake_loss: 0.0204, g_loss: 1.1386 
Step [87290/100000], d_real_loss: 0.0269, d_mnist_loss: 0.0076, d_svhn_loss: 0.0192, d_fake_loss: 0.0247, g_loss: 1.1905 
Step [87300/100000], d_real_loss: 0.0324, d_mnist_loss: 0.0095, d_svhn_loss: 0.0228, d_fake_loss: 0.0204, g_loss: 1.2762 
Step [87310/100000], d_real_loss: 0.0251, d_mnist_loss: 0.0006, d_svhn_loss: 0.0245, d_fake_loss: 0.0133, g_loss: 1.1701 
Step [87320/100000], d_real_loss: 0.0169, d_mnist_loss: 0.0013, d_svhn_loss: 0.0156, d_fake_loss: 0.0387, g_loss: 1.1343 
Step [87330/100000], d_real_loss: 0.0586, d_mnist_loss: 0.0100, d_svhn_loss: 0.0486, d_fake_loss: 0.0227, g_loss: 1.0561 
Step [87340/100000], d_real_loss: 0.0175, d_mnist_loss: 0.0049, d_svhn_loss: 0.0126, d_fake_loss: 0.0211, g_loss: 1.1437 
Step [87350/100000], d_real_loss: 0.0469, d_mnist_loss: 0.0016, d_svhn_loss: 0.0453, d_fake_loss: 0.0524, g_loss: 1.0511 
Step [87360/100000], d_real_loss: 0.0661, d_mnist_loss: 0.0261, d_svhn_loss: 0.0399, d_fake_loss: 0.0607, g_loss: 1.3117 
Step [87370/100000], d_real_loss: 0.0326, d_mnist_loss: 0.0018, d_svhn_loss: 0.0308, d_fake_loss: 0.1251, g_loss: 1.1535 
Step [87380/100000], d_real_loss: 0.0161, d_mnist_loss: 0.0049, d_svhn_loss: 0.0112, d_fake_loss: 0.0249, g_loss: 1.1502 
Step [87390/100000], d_real_loss: 0.0391, d_mnist_loss: 0.0035, d_svhn_loss: 0.0355, d_fake_loss: 0.0173, g_loss: 1.1318 
Step [87400/100000], d_real_loss: 0.0184, d_mnist_loss: 0.0014, d_svhn_loss: 0.0170, d_fake_loss: 0.0568, g_loss: 1.2469 
Step [87410/100000], d_real_loss: 0.0213, d_mnist_loss: 0.0060, d_svhn_loss: 0.0153, d_fake_loss: 0.0546, g_loss: 1.2871 
Step [87420/100000], d_real_loss: 0.0628, d_mnist_loss: 0.0027, d_svhn_loss: 0.0601, d_fake_loss: 0.0225, g_loss: 1.1637 
Step [87430/100000], d_real_loss: 0.0677, d_mnist_loss: 0.0049, d_svhn_loss: 0.0628, d_fake_loss: 0.0247, g_loss: 1.2305 
Step [87440/100000], d_real_loss: 0.0123, d_mnist_loss: 0.0010, d_svhn_loss: 0.0114, d_fake_loss: 0.0675, g_loss: 1.1186 
Step [87450/100000], d_real_loss: 0.0310, d_mnist_loss: 0.0042, d_svhn_loss: 0.0268, d_fake_loss: 0.0289, g_loss: 1.2908 
Step [87460/100000], d_real_loss: 0.0269, d_mnist_loss: 0.0033, d_svhn_loss: 0.0236, d_fake_loss: 0.0943, g_loss: 1.0962 
Step [87470/100000], d_real_loss: 0.0138, d_mnist_loss: 0.0017, d_svhn_loss: 0.0122, d_fake_loss: 0.0181, g_loss: 1.0908 
Step [87480/100000], d_real_loss: 0.0184, d_mnist_loss: 0.0061, d_svhn_loss: 0.0123, d_fake_loss: 0.0175, g_loss: 1.1707 
Step [87490/100000], d_real_loss: 0.0511, d_mnist_loss: 0.0007, d_svhn_loss: 0.0504, d_fake_loss: 0.0283, g_loss: 1.2215 
Step [87500/100000], d_real_loss: 0.0323, d_mnist_loss: 0.0005, d_svhn_loss: 0.0318, d_fake_loss: 0.0207, g_loss: 1.1127 
Step [87510/100000], d_real_loss: 0.0260, d_mnist_loss: 0.0030, d_svhn_loss: 0.0230, d_fake_loss: 0.0167, g_loss: 1.1084 
Step [87520/100000], d_real_loss: 0.0442, d_mnist_loss: 0.0008, d_svhn_loss: 0.0434, d_fake_loss: 0.0250, g_loss: 1.2127 
Step [87530/100000], d_real_loss: 0.0196, d_mnist_loss: 0.0006, d_svhn_loss: 0.0190, d_fake_loss: 0.0286, g_loss: 1.1721 
Step [87540/100000], d_real_loss: 0.0222, d_mnist_loss: 0.0008, d_svhn_loss: 0.0214, d_fake_loss: 0.0577, g_loss: 1.0801 
Step [87550/100000], d_real_loss: 0.0727, d_mnist_loss: 0.0113, d_svhn_loss: 0.0615, d_fake_loss: 0.0923, g_loss: 1.0368 
Step [87560/100000], d_real_loss: 0.0259, d_mnist_loss: 0.0047, d_svhn_loss: 0.0212, d_fake_loss: 0.0096, g_loss: 1.1035 
Step [87570/100000], d_real_loss: 0.0248, d_mnist_loss: 0.0071, d_svhn_loss: 0.0177, d_fake_loss: 0.0193, g_loss: 1.0872 
Step [87580/100000], d_real_loss: 0.0305, d_mnist_loss: 0.0164, d_svhn_loss: 0.0141, d_fake_loss: 0.0142, g_loss: 1.0652 
Step [87590/100000], d_real_loss: 0.0247, d_mnist_loss: 0.0013, d_svhn_loss: 0.0235, d_fake_loss: 0.0466, g_loss: 1.0833 
Step [87600/100000], d_real_loss: 0.1185, d_mnist_loss: 0.0033, d_svhn_loss: 0.1151, d_fake_loss: 0.1093, g_loss: 1.2094 
Step [87610/100000], d_real_loss: 0.1461, d_mnist_loss: 0.1202, d_svhn_loss: 0.0258, d_fake_loss: 0.0647, g_loss: 1.7155 
Step [87620/100000], d_real_loss: 0.0242, d_mnist_loss: 0.0031, d_svhn_loss: 0.0211, d_fake_loss: 0.0230, g_loss: 1.0868 
Step [87630/100000], d_real_loss: 0.0393, d_mnist_loss: 0.0049, d_svhn_loss: 0.0345, d_fake_loss: 0.0659, g_loss: 1.0678 
Step [87640/100000], d_real_loss: 0.0147, d_mnist_loss: 0.0014, d_svhn_loss: 0.0133, d_fake_loss: 0.0158, g_loss: 1.1442 
Step [87650/100000], d_real_loss: 0.0427, d_mnist_loss: 0.0012, d_svhn_loss: 0.0416, d_fake_loss: 0.0246, g_loss: 1.1477 
Step [87660/100000], d_real_loss: 0.0549, d_mnist_loss: 0.0016, d_svhn_loss: 0.0533, d_fake_loss: 0.0343, g_loss: 1.0820 
Step [87670/100000], d_real_loss: 0.0250, d_mnist_loss: 0.0114, d_svhn_loss: 0.0136, d_fake_loss: 0.0145, g_loss: 1.0842 
Step [87680/100000], d_real_loss: 0.0166, d_mnist_loss: 0.0014, d_svhn_loss: 0.0153, d_fake_loss: 0.0205, g_loss: 1.0432 
Step [87690/100000], d_real_loss: 0.0195, d_mnist_loss: 0.0008, d_svhn_loss: 0.0186, d_fake_loss: 0.0149, g_loss: 1.1435 
Step [87700/100000], d_real_loss: 0.0425, d_mnist_loss: 0.0008, d_svhn_loss: 0.0417, d_fake_loss: 0.0292, g_loss: 1.1244 
Step [87710/100000], d_real_loss: 0.0154, d_mnist_loss: 0.0006, d_svhn_loss: 0.0148, d_fake_loss: 0.0268, g_loss: 1.1581 
Step [87720/100000], d_real_loss: 0.0332, d_mnist_loss: 0.0128, d_svhn_loss: 0.0205, d_fake_loss: 0.0151, g_loss: 1.1929 
Step [87730/100000], d_real_loss: 0.0365, d_mnist_loss: 0.0032, d_svhn_loss: 0.0334, d_fake_loss: 0.0307, g_loss: 1.0856 
Step [87740/100000], d_real_loss: 0.1274, d_mnist_loss: 0.0138, d_svhn_loss: 0.1136, d_fake_loss: 0.0285, g_loss: 1.1873 
Step [87750/100000], d_real_loss: 0.0558, d_mnist_loss: 0.0027, d_svhn_loss: 0.0532, d_fake_loss: 0.0442, g_loss: 1.2015 
Step [87760/100000], d_real_loss: 0.0240, d_mnist_loss: 0.0006, d_svhn_loss: 0.0234, d_fake_loss: 0.0140, g_loss: 1.1599 
Step [87770/100000], d_real_loss: 0.0364, d_mnist_loss: 0.0032, d_svhn_loss: 0.0332, d_fake_loss: 0.0274, g_loss: 1.0558 
Step [87780/100000], d_real_loss: 0.0245, d_mnist_loss: 0.0008, d_svhn_loss: 0.0237, d_fake_loss: 0.0270, g_loss: 1.2035 
Step [87790/100000], d_real_loss: 0.0226, d_mnist_loss: 0.0013, d_svhn_loss: 0.0213, d_fake_loss: 0.0719, g_loss: 1.1254 
Step [87800/100000], d_real_loss: 0.0193, d_mnist_loss: 0.0030, d_svhn_loss: 0.0163, d_fake_loss: 0.0170, g_loss: 1.0733 
Step [87810/100000], d_real_loss: 0.0238, d_mnist_loss: 0.0006, d_svhn_loss: 0.0232, d_fake_loss: 0.0216, g_loss: 1.1739 
Step [87820/100000], d_real_loss: 0.0311, d_mnist_loss: 0.0007, d_svhn_loss: 0.0304, d_fake_loss: 0.0166, g_loss: 1.1206 
Step [87830/100000], d_real_loss: 0.0183, d_mnist_loss: 0.0024, d_svhn_loss: 0.0158, d_fake_loss: 0.0308, g_loss: 1.1414 
Step [87840/100000], d_real_loss: 0.0233, d_mnist_loss: 0.0033, d_svhn_loss: 0.0200, d_fake_loss: 0.0348, g_loss: 1.1344 
Step [87850/100000], d_real_loss: 0.0263, d_mnist_loss: 0.0061, d_svhn_loss: 0.0202, d_fake_loss: 0.0182, g_loss: 1.0480 
Step [87860/100000], d_real_loss: 0.0215, d_mnist_loss: 0.0050, d_svhn_loss: 0.0165, d_fake_loss: 0.0200, g_loss: 1.1555 
Step [87870/100000], d_real_loss: 0.0255, d_mnist_loss: 0.0011, d_svhn_loss: 0.0243, d_fake_loss: 0.0293, g_loss: 1.1346 
Step [87880/100000], d_real_loss: 0.0275, d_mnist_loss: 0.0015, d_svhn_loss: 0.0260, d_fake_loss: 0.0358, g_loss: 1.0563 
Step [87890/100000], d_real_loss: 0.0282, d_mnist_loss: 0.0013, d_svhn_loss: 0.0269, d_fake_loss: 0.0119, g_loss: 1.1469 
Step [87900/100000], d_real_loss: 0.0227, d_mnist_loss: 0.0075, d_svhn_loss: 0.0152, d_fake_loss: 0.0717, g_loss: 1.1198 
Step [87910/100000], d_real_loss: 0.0131, d_mnist_loss: 0.0004, d_svhn_loss: 0.0127, d_fake_loss: 0.0190, g_loss: 1.1053 
Step [87920/100000], d_real_loss: 0.0282, d_mnist_loss: 0.0005, d_svhn_loss: 0.0277, d_fake_loss: 0.0312, g_loss: 1.1711 
Step [87930/100000], d_real_loss: 0.1257, d_mnist_loss: 0.0006, d_svhn_loss: 0.1252, d_fake_loss: 0.0177, g_loss: 1.0835 
Step [87940/100000], d_real_loss: 0.0265, d_mnist_loss: 0.0017, d_svhn_loss: 0.0248, d_fake_loss: 0.0584, g_loss: 1.1348 
Step [87950/100000], d_real_loss: 0.0223, d_mnist_loss: 0.0073, d_svhn_loss: 0.0150, d_fake_loss: 0.0378, g_loss: 1.0740 
Step [87960/100000], d_real_loss: 0.0150, d_mnist_loss: 0.0014, d_svhn_loss: 0.0135, d_fake_loss: 0.0178, g_loss: 1.1089 
Step [87970/100000], d_real_loss: 0.0488, d_mnist_loss: 0.0019, d_svhn_loss: 0.0469, d_fake_loss: 0.0098, g_loss: 1.1492 
Step [87980/100000], d_real_loss: 0.0220, d_mnist_loss: 0.0010, d_svhn_loss: 0.0210, d_fake_loss: 0.0160, g_loss: 1.0969 
Step [87990/100000], d_real_loss: 0.0234, d_mnist_loss: 0.0005, d_svhn_loss: 0.0230, d_fake_loss: 0.0129, g_loss: 1.1125 
Step [88000/100000], d_real_loss: 0.0307, d_mnist_loss: 0.0073, d_svhn_loss: 0.0234, d_fake_loss: 0.0125, g_loss: 1.1931 
Step [88010/100000], d_real_loss: 0.0314, d_mnist_loss: 0.0168, d_svhn_loss: 0.0146, d_fake_loss: 0.0265, g_loss: 1.2692 
Step [88020/100000], d_real_loss: 0.0357, d_mnist_loss: 0.0005, d_svhn_loss: 0.0352, d_fake_loss: 0.0460, g_loss: 1.1331 
Step [88030/100000], d_real_loss: 0.0248, d_mnist_loss: 0.0031, d_svhn_loss: 0.0217, d_fake_loss: 0.0232, g_loss: 1.0550 
Step [88040/100000], d_real_loss: 0.0448, d_mnist_loss: 0.0307, d_svhn_loss: 0.0141, d_fake_loss: 0.0851, g_loss: 1.1796 
Step [88050/100000], d_real_loss: 0.0182, d_mnist_loss: 0.0015, d_svhn_loss: 0.0167, d_fake_loss: 0.0333, g_loss: 1.0933 
Step [88060/100000], d_real_loss: 0.0866, d_mnist_loss: 0.0012, d_svhn_loss: 0.0854, d_fake_loss: 0.0285, g_loss: 1.1207 
Step [88070/100000], d_real_loss: 0.0196, d_mnist_loss: 0.0021, d_svhn_loss: 0.0176, d_fake_loss: 0.0130, g_loss: 1.1513 
Step [88080/100000], d_real_loss: 0.0557, d_mnist_loss: 0.0005, d_svhn_loss: 0.0551, d_fake_loss: 0.0252, g_loss: 1.1326 
Step [88090/100000], d_real_loss: 0.0290, d_mnist_loss: 0.0080, d_svhn_loss: 0.0210, d_fake_loss: 0.0781, g_loss: 1.1400 
Step [88100/100000], d_real_loss: 0.0181, d_mnist_loss: 0.0028, d_svhn_loss: 0.0153, d_fake_loss: 0.0144, g_loss: 1.0689 
Step [88110/100000], d_real_loss: 0.0226, d_mnist_loss: 0.0006, d_svhn_loss: 0.0220, d_fake_loss: 0.0149, g_loss: 1.1032 
Step [88120/100000], d_real_loss: 0.0138, d_mnist_loss: 0.0005, d_svhn_loss: 0.0133, d_fake_loss: 0.0385, g_loss: 1.1155 
Step [88130/100000], d_real_loss: 0.0517, d_mnist_loss: 0.0009, d_svhn_loss: 0.0508, d_fake_loss: 0.0147, g_loss: 1.0911 
Step [88140/100000], d_real_loss: 0.0733, d_mnist_loss: 0.0008, d_svhn_loss: 0.0725, d_fake_loss: 0.0266, g_loss: 1.1254 
Step [88150/100000], d_real_loss: 0.0229, d_mnist_loss: 0.0025, d_svhn_loss: 0.0204, d_fake_loss: 0.0419, g_loss: 1.2356 
Step [88160/100000], d_real_loss: 0.0441, d_mnist_loss: 0.0004, d_svhn_loss: 0.0436, d_fake_loss: 0.0154, g_loss: 1.1776 
Step [88170/100000], d_real_loss: 0.0494, d_mnist_loss: 0.0016, d_svhn_loss: 0.0478, d_fake_loss: 0.0104, g_loss: 1.1336 
Step [88180/100000], d_real_loss: 0.0514, d_mnist_loss: 0.0008, d_svhn_loss: 0.0506, d_fake_loss: 0.0116, g_loss: 1.1305 
Step [88190/100000], d_real_loss: 0.0336, d_mnist_loss: 0.0013, d_svhn_loss: 0.0324, d_fake_loss: 0.0586, g_loss: 1.1227 
Step [88200/100000], d_real_loss: 0.0518, d_mnist_loss: 0.0086, d_svhn_loss: 0.0432, d_fake_loss: 0.0564, g_loss: 1.0505 
Step [88210/100000], d_real_loss: 0.0597, d_mnist_loss: 0.0023, d_svhn_loss: 0.0574, d_fake_loss: 0.0213, g_loss: 1.1080 
Step [88220/100000], d_real_loss: 0.0301, d_mnist_loss: 0.0142, d_svhn_loss: 0.0159, d_fake_loss: 0.0321, g_loss: 1.1983 
Step [88230/100000], d_real_loss: 0.0481, d_mnist_loss: 0.0007, d_svhn_loss: 0.0474, d_fake_loss: 0.0175, g_loss: 1.1436 
Step [88240/100000], d_real_loss: 0.0329, d_mnist_loss: 0.0037, d_svhn_loss: 0.0292, d_fake_loss: 0.0183, g_loss: 1.1057 
Step [88250/100000], d_real_loss: 0.0308, d_mnist_loss: 0.0029, d_svhn_loss: 0.0280, d_fake_loss: 0.0205, g_loss: 1.0955 
Step [88260/100000], d_real_loss: 0.0288, d_mnist_loss: 0.0023, d_svhn_loss: 0.0266, d_fake_loss: 0.0089, g_loss: 1.1318 
Step [88270/100000], d_real_loss: 0.0174, d_mnist_loss: 0.0019, d_svhn_loss: 0.0154, d_fake_loss: 0.0271, g_loss: 1.1826 
